AssetID,AssetType,Commodity,System,InstallDate,AgeYears,ConditionScore,LastMaintenanceDate,InspectionDate,Region,Latitude,Longitude,DiameterInches,Material,CoatingType,SeamType,MAOP_psig,HCA_Flag,ClassLocation,SoilCorrosivityIndex,CPZoneID,CPStatus,LastCPSurveyDate,PipeToSoilPotential_mV,LastILI_Date,ILI_Anomalies_Count,LeakHistoryCount,CorrosionRiskScore_Rubric
A100326,Regulator Station,Gas,Distribution,1984-03-13,41.4,3,1985-10-04,2025-04-17,South Bay,37.197993359585645,-121.8748818208627,15.282053642801985,Steel,None/Unknown,SAW,106.92233514703652,Y,4.0,3.0,CP466,Adequate,2024-08-18,-882.6874850498168,2021-11-20,3.0,0,8.0
A100327,Gas Transmission Pipeline,Gas,Transmission,2016-03-03,9.4,1,2018-02-12,2025-01-06,North Bay,38.22895842476677,-122.73120240204355,20.212484476610918,PE,Coal Tar,Seamless,200.16785785101018,N,1.0,1.0,CP850,Overprotected,2025-02-01,-783.3144126417773,2020-02-12,4.0,0,6.0
A100328,Gas Transmission Pipeline,Gas,Transmission,1985-11-11,39.8,5,1989-08-14,2024-05-26,North Bay,38.13259413380306,-122.66832438785649,15.466463125365287,Steel,Coal Tar,Seamless,254.55076711474362,N,1.0,1.0,CP169,Unknown,2024-07-19,-844.9079616593145,2020-04-12,0.0,1,8.0
A100329,Test Station,Gas,Distribution,1989-02-21,36.5,5,1992-02-04,2025-02-12,Central Coast,36.67838578377619,-121.89222272759139,8.728611429443648,Steel,Tape Wrap,Seamless,87.61851666511568,N,3.0,4.0,CP200,Underprotected,2024-11-06,-894.9617765744104,2019-08-19,4.0,1,10.0
A100330,Pole,Electric,N/A,2017-02-20,8.5,3,2020-04-07,2024-07-26,East Bay,38.02290876912392,-122.08579283765921,,N/A,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100331,Anode Bed,Gas,Transmission,2007-08-08,18.0,3,2011-05-15,2025-04-10,East Bay,37.82268702038988,-122.18398902528985,20.783133702395673,Steel,FBE,ERW,241.3098067172101,N,2.0,3.0,CP215,Overprotected,2024-10-17,-884.6328598895064,2022-05-28,0.0,0,5.0
A100332,Valve Station,Gas,Distribution,1985-07-30,40.0,1,1993-05-27,2024-08-20,North Bay,38.31650941650429,-122.63532411183802,12.253862511088707,Steel,None/Unknown,SAW,60.0,N,1.0,5.0,CP895,Unknown,2025-06-22,-839.7493484639588,2021-03-08,5.0,1,10.0
A100333,Anode Bed,Gas,Distribution,2013-10-01,11.9,1,2016-11-21,2023-12-25,San Francisco,37.936222799015006,-122.47376033095672,3.7100248759450363,Steel,Asphalt Enamel,SAW,60.0,N,2.0,3.0,CP582,Adequate,2025-03-14,-922.1101797705445,2021-10-18,0.0,0,6.0
A100334,Substation Equipment,Electric,N/A,1980-07-28,45.0,2,1986-04-07,2024-11-01,South Bay,37.39785586299892,-121.73527322051974,,Wood,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100335,Switchgear,Electric,N/A,2013-03-10,12.4,4,2017-12-24,2024-10-11,Central Coast,36.41725178165303,-121.87919579872478,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100336,Anode Bed,Gas,Transmission,2002-06-08,23.2,5,2009-09-03,2025-03-12,South Bay,37.39385091018282,-122.03956470627145,23.520164972570218,Steel,Coal Tar,ERW,286.01447170574494,N,2.0,5.0,CP141,Adequate,2024-07-14,-859.1252026587587,2023-10-15,6.0,0,8.0
A100337,Pipeline Casing,Gas,Transmission,1998-03-08,27.4,2,2003-09-23,2023-08-17,North Bay,38.08983000113448,-122.83289298353009,28.740707292067565,Steel,Asphalt Enamel,Seamless,251.57611879302226,N,1.0,4.0,CP346,Underprotected,2025-03-22,-883.3787130652515,2023-08-03,0.0,0,9.0
A100338,Service Line/Riser,Gas,Transmission,2014-05-12,11.3,2,2016-12-04,2023-10-29,San Francisco,37.759701976827316,-122.39391522012711,23.357906521306866,Steel,Asphalt Enamel,ERW,264.2337709092574,Y,2.0,2.0,CP870,Adequate,2025-01-27,-976.5557876628071,2023-07-06,4.0,0,6.0
A100339,Service Line/Riser,Gas,Transmission,1968-10-07,56.8,3,1970-10-05,2023-09-26,North Bay,38.18869924400099,-122.69704973041614,17.789949063772966,Steel,N/A,Seamless,268.8191520593036,N,1.0,3.0,CP734,Underprotected,2024-12-26,-829.5421648185556,2020-04-27,0.0,0,10.0
A100340,Service Line/Riser,Gas,Transmission,2010-03-14,15.4,5,2016-09-02,2024-08-14,North Bay,38.487027388478666,-122.75991574735927,28.499503473076043,Steel,Coal Tar,N/A,214.47090467671097,N,1.0,5.0,CP566,Overprotected,2024-08-28,-944.9166504272334,2022-02-19,3.0,0,9.0
A100341,Switchgear,Electric,N/A,1979-04-28,46.3,5,1983-06-14,2023-10-13,North Bay,38.25589317518184,-122.74176145128033,,Copper,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100342,Gas Transmission Pipeline,Gas,Transmission,2004-06-23,21.1,5,2009-04-23,2024-12-13,East Bay,37.92253083799921,-122.34047984943017,30.83188971932024,Steel,FBE,SAW,259.20428717369043,N,2.0,5.0,CP874,Adequate,2025-05-12,-921.1272826913179,2022-03-09,0.0,1,8.0
A100343,Launcher/Receiver,Gas,Distribution,1976-07-05,49.1,1,1983-12-07,2024-07-16,Sierra,39.15683507754916,-120.51033282751645,9.227822610136585,PE,Tape Wrap,N/A,64.94990770782414,N,1.0,3.0,CP868,Unknown,2024-08-11,-926.494243944887,2022-04-30,1.0,0,7.0
A100344,Service Line/Riser,Gas,Distribution,1994-07-30,31.0,5,1997-01-24,2025-05-29,San Francisco,37.72852420962604,-122.58679872865974,12.34519993199595,PE,Asphalt Enamel,Seamless,85.04264486398193,Y,4.0,1.0,CP957,Adequate,2024-07-31,-883.3612509118709,2022-11-03,3.0,0,5.0
A100345,Substation Equipment,Electric,N/A,1971-10-21,53.8,1,1977-10-07,2024-12-02,East Bay,37.74601050714533,-122.07617799825805,,Steel,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100346,Gas Transmission Pipeline,Gas,Distribution,1963-06-10,62.2,2,1967-03-10,2023-07-23,South Bay,37.42709048526417,-121.84047010226888,5.848211643690295,Steel,Coal Tar,N/A,185.64190918366037,N,2.0,3.0,CP852,Overprotected,2024-11-13,-869.7358486996616,2021-12-22,4.0,0,8.0
A100347,Anode Bed,Gas,Transmission,1991-03-26,34.4,1,1996-05-11,2025-01-11,San Francisco,37.58448716417906,-122.4610715749041,27.617508818112707,Steel,None/Unknown,Seamless,244.42924309277632,Y,2.0,2.0,CP770,Adequate,2025-01-10,-882.6366501460241,2020-12-25,4.0,0,7.0
A100348,Substation Equipment,Electric,N/A,1987-12-18,37.7,5,1995-04-15,2024-12-26,North Bay,38.398170894849265,-122.6746214596942,,Steel,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100349,Valve Station,Gas,Transmission,1966-08-16,59.0,4,1973-05-18,2024-06-11,Sierra,39.08635493441431,-120.55186961529022,27.451363088596175,Steel,Tape Wrap,ERW,291.2574563999286,N,1.0,2.0,CP742,Adequate,2024-12-16,-887.6512802513565,2023-08-08,1.0,0,6.0
A100350,CP Rectifier,Gas,Distribution,1958-01-01,67.6,2,1959-09-18,2024-02-07,San Francisco,37.719123436409376,-122.3658262135608,4.242186770505981,Cast Iron,Asphalt Enamel,Seamless,104.67486206139186,N,2.0,5.0,CP933,Adequate,2025-07-10,-891.71681630061,2023-09-24,1.0,1,10.0
A100351,Test Station,Gas,Distribution,1961-01-14,64.6,5,1964-10-07,2023-10-10,San Francisco,37.929069373896716,-122.26505107004829,21.37968726019931,Steel,Coal Tar,SAW,148.05959276463176,N,2.0,4.0,CP266,Underprotected,2025-03-16,-1041.7101015779567,2022-08-29,1.0,0,10.0
A100352,Overhead Line,Electric,N/A,1982-06-26,43.1,5,1984-06-15,2023-08-14,North Bay,38.215005081474935,-122.57921208230216,,N/A,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100353,Valve Station,Gas,Transmission,1986-01-17,39.6,2,1987-02-03,2025-01-17,North Bay,38.4799409074748,-122.72603622199253,20.859630862813894,Steel,Asphalt Enamel,N/A,249.08980079077406,N,3.0,5.0,CP275,Adequate,2024-12-30,-863.1492400223843,2023-10-07,5.0,1,9.0
A100354,Substation Equipment,Electric,N/A,2010-03-08,15.4,1,2014-11-09,2024-12-30,Central Coast,36.27904610281822,-121.80916663759737,,Copper,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100355,Transformer,Electric,N/A,1986-08-13,39.0,5,1991-12-14,2024-10-01,Central Coast,36.77148366535056,-121.7389164476887,,Wood,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100356,Test Station,Gas,Distribution,1968-09-04,56.9,5,1976-04-09,2023-12-29,South Bay,37.18514007916721,-122.24850391803975,5.160457689001791,Steel,Coal Tar,ERW,157.34170091646192,N,4.0,4.0,CP257,Underprotected,2025-03-01,-867.1835842023487,2021-03-27,1.0,2,10.0
A100357,CP Rectifier,Gas,Distribution,2009-08-30,16.0,2,2012-04-03,2023-06-20,East Bay,37.979128955844075,-122.23689473122113,10.71103041041614,PE,Tape Wrap,N/A,209.06403903306708,N,2.0,3.0,CP143,Adequate,2025-07-02,-819.190328532233,2022-11-28,3.0,0,7.0
A100358,Underground Cable,Electric,N/A,1995-05-10,30.3,1,1998-08-01,2023-06-20,Sierra,38.9786412549297,-120.52320703696644,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100359,Launcher/Receiver,Gas,Transmission,2008-07-06,17.1,1,2016-09-07,2024-01-31,Sierra,38.710661653629174,-120.26249819348801,35.367243937342195,Steel,FBE,ERW,265.1593941923058,N,4.0,5.0,CP527,Unknown,2025-06-13,-848.9466384608793,2021-07-30,2.0,0,9.0
A100360,Pipeline Casing,Gas,Transmission,1975-03-06,50.4,3,1978-01-18,2023-12-23,Central Coast,36.39557269831745,-122.18137846083386,21.591324807353775,PE,Tape Wrap,Seamless,267.8126393956546,N,1.0,1.0,CP953,Adequate,2025-06-27,-890.61212155054,2021-07-15,3.0,0,5.0
A100361,Underground Cable,Electric,N/A,1963-09-28,61.9,2,1964-06-23,2025-04-17,North Bay,38.31871417049063,-122.83250233481338,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100362,Transformer,Electric,N/A,1986-02-14,39.5,2,1994-02-03,2024-11-11,East Bay,37.554580734651225,-121.90899693165883,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100363,Test Station,Gas,Transmission,1978-08-14,47.0,1,1980-11-26,2024-03-12,Sierra,38.85830667836426,-120.59847990998051,29.81419884615366,Steel,FBE,ERW,274.2102218428605,N,3.0,1.0,CP232,Adequate,2025-02-21,-905.1633165510377,2022-01-14,4.0,0,3.0
A100364,Substation Equipment,Electric,N/A,1968-08-19,57.0,3,1972-04-25,2024-09-11,North Bay,38.09862146107459,-122.87794945788012,,Wood,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100365,CP Rectifier,Gas,Distribution,2001-04-24,24.3,2,2008-02-01,2024-09-03,East Bay,37.932958158214646,-122.16034610069302,21.41994633749858,PE,Asphalt Enamel,N/A,99.45825420966577,N,2.0,4.0,CP201,Adequate,2024-07-18,-899.5845383942633,2022-04-04,0.0,0,6.0
A100366,CP Rectifier,Gas,Transmission,1977-07-21,48.1,2,1978-05-06,2023-11-06,East Bay,37.760707416407925,-122.18638417860956,22.09753117049444,Steel,Tape Wrap,ERW,199.06525830506223,N,4.0,5.0,CP605,Unknown,2024-09-09,-852.8820094108506,2023-02-02,3.0,1,10.0
A100367,Pole,Electric,N/A,2009-09-11,15.9,4,2015-06-13,2024-01-23,Sierra,39.061140176481395,-120.658621050731,,Wood,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100368,Overhead Line,Electric,N/A,1960-04-19,65.3,5,1966-05-11,2024-02-25,Sierra,39.16372771351382,-120.45728403971162,,Composite,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100369,Underground Cable,Electric,N/A,2013-01-07,12.6,2,2021-01-19,2024-10-09,San Francisco,37.536301840671875,-122.43513941373102,,Steel,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100370,Launcher/Receiver,Gas,Transmission,2019-04-30,6.3,5,2021-05-10,2025-01-03,North Bay,38.15043089673877,-122.86718553648583,28.369018881430314,Steel,FBE,Seamless,283.02348467694844,Y,2.0,4.0,CP355,Unknown,2024-12-25,-856.3248793199646,2019-11-07,3.0,0,7.0
A100371,Transformer,Electric,N/A,2016-03-23,9.4,1,2019-06-08,2023-12-05,East Bay,37.66360066481528,-122.40820994816593,,Wood,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100372,Service Line/Riser,Gas,Distribution,1966-10-09,58.8,1,1972-09-25,2025-01-14,San Francisco,37.64948506301133,-122.29721017031147,19.209511666251203,Steel,Tape Wrap,N/A,82.79737064719326,N,2.0,5.0,CP142,Adequate,2025-04-09,-948.9898311567896,2019-11-01,1.0,0,9.0
A100373,Switchgear,Electric,N/A,1999-11-13,25.7,2,2001-07-17,2024-08-12,San Francisco,37.59032129961188,-122.61366092770892,,Steel,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100374,CP Rectifier,Gas,Distribution,2019-02-05,6.5,3,2026-03-22,2025-05-20,South Bay,37.48454154405367,-121.9572193924025,13.407888562721029,Steel,FBE,Seamless,111.10810098806576,Y,1.0,1.0,CP805,Adequate,2024-12-21,-912.5905080045218,2020-01-02,2.0,0,4.0
A100375,Pipeline Casing,Gas,Transmission,1986-05-31,39.2,4,1992-02-01,2023-10-19,South Bay,37.35969789234324,-121.9049233726776,22.86630585548912,Steel,N/A,SAW,269.57504931195444,N,1.0,5.0,CP899,Adequate,2024-09-09,-951.7974832388691,2021-03-19,5.0,0,8.0
A100376,Pole,Electric,N/A,1975-08-21,50.0,1,1978-07-18,2023-06-27,San Francisco,37.62667707486712,-122.42724910796271,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100377,Gas Distribution Main,Gas,Transmission,1991-10-09,33.8,1,1992-07-23,2025-03-09,Sierra,39.02670814319368,-120.56371582260036,16.77625086568601,Steel,Coal Tar,Seamless,221.78752807932574,N,1.0,1.0,CP214,Underprotected,2025-02-20,-839.0227011104047,2024-04-11,4.0,0,8.0
A100378,Launcher/Receiver,Gas,Distribution,1997-03-06,28.4,3,2004-01-13,2025-04-06,South Bay,37.11810513482312,-121.95162199664684,7.262914445845289,Cast Iron,None/Unknown,N/A,121.81515914360588,N,2.0,4.0,CP857,Overprotected,2025-04-06,-856.3699726218165,2020-11-02,4.0,0,9.0
A100379,Overhead Line,Electric,N/A,1969-02-22,56.5,5,1972-02-21,2024-01-26,Sierra,39.104371765290985,-120.5607359883612,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100380,Launcher/Receiver,Gas,Distribution,1985-09-28,39.9,5,1991-09-11,2024-01-02,East Bay,37.60458372223511,-122.5399619116802,9.28695519233133,Cast Iron,Asphalt Enamel,N/A,112.23386944537802,N,3.0,3.0,CP593,Underprotected,2024-08-27,-830.7438461960479,2022-10-28,3.0,1,10.0
A100381,Regulator Station,Gas,Transmission,1957-11-21,67.7,1,1961-07-08,2023-11-03,Central Coast,36.6262121094093,-122.10337605136765,35.518594872497076,Steel,Tape Wrap,N/A,148.92019245745178,N,1.0,4.0,CP968,Adequate,2025-04-24,-724.9209565604713,2021-12-06,3.0,0,10.0
A100382,Anode Bed,Gas,Transmission,2017-10-17,7.8,3,2020-06-30,2024-10-26,Central Coast,36.74758709948446,-121.683829765525,19.664419479203534,Cast Iron,Tape Wrap,Seamless,277.49759702721855,N,4.0,4.0,CP621,Adequate,2025-06-23,-912.7886478297733,2019-12-31,3.0,1,9.0
A100383,Switchgear,Electric,N/A,2013-12-08,11.7,4,2014-11-14,2025-06-03,East Bay,37.743883697673894,-121.88475356335226,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100384,Pipeline Casing,Gas,Distribution,1974-09-01,50.9,2,1980-01-19,2025-05-04,East Bay,37.8240475592878,-122.31852160502817,10.982109469886597,Steel,Coal Tar,SAW,64.90718136768426,Y,1.0,4.0,CP235,Unknown,2024-09-16,-876.0463252551493,2021-02-18,4.0,0,10.0
A100385,Overhead Line,Electric,N/A,1973-12-27,51.6,2,1978-09-23,2023-10-05,South Bay,37.32521904287831,-121.76025107770114,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100386,Regulator Station,Gas,Distribution,2016-11-24,8.7,1,2022-06-20,2025-02-28,Sierra,39.20826323726595,-120.48483121993137,4.627434016668607,Steel,N/A,ERW,60.0,N,3.0,2.0,CP104,Unknown,2024-08-25,-814.2542996840874,2019-10-22,6.0,0,6.0
A100387,Underground Cable,Electric,N/A,2004-01-24,21.6,3,2009-06-29,2025-06-07,San Francisco,37.87275201969994,-122.56756783249237,,Copper,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100388,Pole,Electric,N/A,1982-11-20,42.7,5,1984-07-30,2023-12-18,East Bay,37.84779410229255,-122.24580964748036,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,1,
A100389,Regulator Station,Gas,Transmission,1984-12-03,40.7,4,1992-08-14,2024-05-01,East Bay,37.70154285000266,-122.11667916817272,30.171818397352567,Steel,Coal Tar,N/A,306.0954376769358,N,1.0,3.0,CP805,Underprotected,2024-07-14,-953.3312943839513,2020-05-23,0.0,0,9.0
A100390,Underground Cable,Electric,N/A,2013-04-18,12.3,1,2021-02-12,2023-12-05,San Francisco,37.857570594313025,-122.37840909294498,,Steel,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100391,Transformer,Electric,N/A,1967-11-19,57.7,4,1974-03-04,2024-07-27,North Bay,38.40597012768748,-122.61487091876174,,Composite,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100392,Launcher/Receiver,Gas,Distribution,1971-03-07,54.4,4,1977-02-15,2025-04-06,Central Coast,36.8499016971945,-122.02438879835495,19.384371595357152,Steel,Coal Tar,Seamless,60.0,N,1.0,4.0,CP217,Adequate,2025-02-28,-915.2370079050297,2021-06-15,0.0,0,8.0
A100393,Gas Transmission Pipeline,Gas,Transmission,1968-09-19,56.9,5,1970-05-30,2023-08-03,South Bay,37.3489053558638,-121.69396999735947,11.582518573931111,PE,Asphalt Enamel,N/A,331.46342643575986,N,1.0,2.0,CP515,Adequate,2025-03-07,-862.2191563960689,2021-10-09,6.0,0,5.0
A100394,Pole,Electric,N/A,1993-02-27,32.5,1,1998-03-07,2025-03-31,San Francisco,37.686637647163465,-122.47614891767996,,Wood,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100395,Transformer,Electric,N/A,1986-12-09,38.7,1,1987-12-20,2023-06-25,North Bay,38.427788999075986,-122.70680244399402,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100396,Test Station,Gas,Distribution,1987-10-13,37.8,1,1993-02-14,2023-12-12,South Bay,37.436926982475306,-121.9150257773245,17.819984694993728,Steel,None/Unknown,SAW,63.98911482210845,N,3.0,1.0,CP861,Underprotected,2024-09-15,-744.6451023840536,2020-07-22,6.0,0,9.0
A100397,Substation Equipment,Electric,N/A,1994-12-11,30.7,2,2000-10-25,2023-10-07,East Bay,37.8455055547143,-122.13087120236702,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100398,Underground Cable,Electric,N/A,1968-04-29,57.3,3,1971-06-08,2025-06-04,Central Coast,36.674101395128034,-121.74340549521378,,Wood,N/A,N/A,,N/A,,1.0,,N/A,,,,,1,
A100399,Transformer,Electric,N/A,1961-06-28,64.1,1,1962-02-08,2025-05-04,San Francisco,37.63870828489163,-122.26387655603617,,Wood,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100400,Substation Equipment,Electric,N/A,1982-03-13,43.4,3,1987-11-13,2025-07-12,Sierra,38.955469671867434,-120.51921047480229,,Composite,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100401,Anode Bed,Gas,Transmission,2014-08-03,11.0,2,2016-11-03,2025-02-13,South Bay,37.52210018025014,-121.93409297540126,28.303801310858553,Steel,Coal Tar,ERW,242.09393633626703,N,2.0,2.0,CP886,Unknown,2024-09-30,-907.6965519265798,2022-03-25,0.0,0,6.0
A100402,Launcher/Receiver,Gas,Transmission,1996-01-19,29.6,1,1998-01-28,2023-11-29,Central Coast,36.677285378271684,-122.05908947251807,23.80742932674633,Steel,Tape Wrap,N/A,212.87713895247242,N,2.0,4.0,CP711,Adequate,2025-02-18,-808.6987150385075,2024-05-27,3.0,0,9.0
A100403,Test Station,Gas,Transmission,1995-04-19,30.3,5,1996-02-06,2023-07-03,East Bay,37.71923685108377,-122.18598250313956,40.94462605794017,Steel,Tape Wrap,Seamless,212.75182355316923,N,2.0,4.0,CP740,Unknown,2024-11-23,-796.7079669959853,2023-08-21,2.0,0,10.0
A100404,Valve Station,Gas,Distribution,2001-03-27,24.4,2,2007-11-14,2025-01-11,Sierra,39.06656153749889,-120.52389859897828,13.644200434061624,PE,Asphalt Enamel,N/A,84.96402129389791,N,2.0,2.0,CP237,Unknown,2025-05-11,-973.2253981890769,2024-03-11,4.0,0,5.0
A100405,Overhead Line,Electric,N/A,1969-08-27,56.0,2,1973-04-10,2023-12-02,San Francisco,37.8191941043932,-122.47117484655445,,Steel,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100406,Gas Transmission Pipeline,Gas,Distribution,1994-07-28,31.0,3,1996-06-14,2023-09-23,East Bay,37.77098868517626,-122.09629953225202,9.606550009138108,Steel,Coal Tar,N/A,101.07072457568506,N,2.0,1.0,CP456,Adequate,2024-09-01,-1002.4739527000023,2021-04-27,4.0,0,5.0
A100407,Overhead Line,Electric,N/A,1973-11-02,51.8,5,1981-10-17,2023-08-18,San Francisco,37.97263223691593,-122.5805667135285,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100408,Underground Cable,Electric,N/A,1961-04-05,64.4,4,1967-02-24,2024-05-05,Sierra,39.05263118454611,-120.47599020478205,,Composite,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100409,Overhead Line,Electric,N/A,1982-08-12,43.0,5,1983-06-04,2024-12-02,Sierra,39.07595230817447,-120.43224394903135,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100410,Transformer,Electric,N/A,2003-10-19,21.8,5,2005-09-12,2024-01-03,San Francisco,37.814095245974926,-122.23009322977762,,Steel,N/A,N/A,,N/A,,5.0,,N/A,,,,,1,
A100411,Gas Distribution Main,Gas,Distribution,2013-09-20,11.9,3,2021-04-06,2024-08-28,South Bay,37.17189396151983,-121.7221888836061,14.88196536534054,PE,None/Unknown,Seamless,124.2690029834479,Y,4.0,1.0,CP165,Overprotected,2024-08-30,-803.3104791136676,2022-11-17,0.0,0,7.0
A100412,Service Line/Riser,Gas,Distribution,1978-12-19,46.7,4,1982-05-27,2024-05-23,Central Coast,36.77937868495502,-121.83619084547493,17.081169286657257,Steel,Asphalt Enamel,N/A,196.9204443455845,N,1.0,2.0,CP780,Adequate,2025-04-25,-869.2411677025251,2023-07-05,2.0,0,5.0
A100413,Underground Cable,Electric,N/A,2017-01-14,8.6,3,2025-02-12,2025-03-30,North Bay,38.39635820345028,-122.75690100487354,,Copper,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100414,Gas Distribution Main,Gas,Transmission,1990-03-03,35.4,4,1990-11-02,2024-10-01,East Bay,37.755192496777525,-122.22610555313707,26.76467842459286,Steel,Asphalt Enamel,N/A,274.29809157330084,N,1.0,1.0,CP319,Adequate,2024-11-30,-970.1695684782084,2019-12-21,6.0,0,4.0
A100415,Switchgear,Electric,N/A,2004-09-18,20.9,4,2011-01-31,2024-11-15,San Francisco,38.01051611308544,-122.57335249857607,,N/A,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100416,Underground Cable,Electric,N/A,1957-10-27,67.8,2,1958-12-21,2025-03-20,San Francisco,37.784304038000826,-122.48946610779228,,Composite,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100417,Valve Station,Gas,Distribution,1974-04-20,51.3,5,1976-03-04,2023-12-05,Sierra,39.01039216390555,-120.39230101178414,2.7521585888117084,PE,Tape Wrap,SAW,117.94381914063877,N,1.0,2.0,CP251,Underprotected,2024-08-11,-881.826254697457,2022-06-12,1.0,0,8.0
A100418,Switchgear,Electric,N/A,2005-12-11,19.7,3,2009-01-14,2023-06-11,East Bay,37.81762782423746,-122.11926613778395,,Composite,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100419,Test Station,Gas,Transmission,1987-10-04,37.9,4,1993-09-03,2023-10-29,Sierra,38.98062968429704,-120.53349479976382,32.57282577061342,Steel,FBE,SAW,281.260241159713,N,1.0,1.0,CP797,Unknown,2024-09-02,-830.2623658836706,2023-12-24,0.0,0,5.0
A100420,Substation Equipment,Electric,N/A,1992-10-25,32.8,5,2000-08-09,2024-10-10,Sierra,38.86368550927766,-120.53096091677472,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,1,
A100421,Pole,Electric,N/A,1979-03-18,46.4,3,1987-03-22,2024-11-14,Sierra,39.0245299986053,-120.54773745579504,,Copper,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100422,Pole,Electric,N/A,1965-11-17,59.7,2,1973-09-02,2024-04-28,Sierra,39.03830943555966,-120.63706697789189,,Steel,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100423,Switchgear,Electric,N/A,2001-06-27,24.1,5,2009-03-17,2025-02-14,Sierra,39.03515368507065,-120.71188778753161,,N/A,N/A,N/A,,N/A,,2.0,,N/A,,,,,1,
A100424,Gas Transmission Pipeline,Gas,Transmission,2002-11-02,22.8,4,2005-10-31,2023-08-03,Sierra,38.982526511689706,-120.67354123825056,27.738650329889005,PE,None/Unknown,N/A,327.8018069085422,N,3.0,4.0,CP205,Adequate,2024-08-16,-860.3527862605674,2020-03-21,0.0,0,7.0
A100425,Launcher/Receiver,Gas,Distribution,1976-06-13,49.2,2,1983-03-18,2025-04-01,East Bay,38.06418100388475,-122.44186125215157,25.893858671947196,Steel,Asphalt Enamel,Seamless,60.0,N,2.0,3.0,CP256,Adequate,2025-06-19,-858.6111091785405,2020-08-30,2.0,0,6.0
A100426,Switchgear,Electric,N/A,1985-07-12,40.1,4,1986-06-19,2024-08-30,South Bay,37.09588627995528,-121.94566452157895,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100427,Underground Cable,Electric,N/A,1964-09-04,60.9,3,1965-11-16,2025-05-04,North Bay,38.1843932943485,-122.74307964560056,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
